,Date,Fine_dust(㎍/㎥),Precipitation(mm),Snow_depth(cm),Day_type,Season,Year,FD_Grade,P_Grade,S_Grade,Snow_depth(mm)
1353,2024-09-15,15.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1354,2024-09-16,28.84090909090909,9.5,0.0,Weekend,Fall,2024,Good,Light,No_Snow,0.0
1355,2024-09-17,15.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1356,2024-09-18,21.0,0.7,0.0,Weekend,Fall,2024,Good,Light,No_Snow,0.0
1357,2024-09-19,23.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1358,2024-09-20,16.0,54.5,0.0,Weekday,Fall,2024,Good,Heavy,No_Snow,0.0
1359,2024-09-21,28.84090909090909,27.0,0.0,Weekend,Fall,2024,Good,Moderate,No_Snow,0.0
1360,2024-09-22,28.84090909090909,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1361,2024-09-23,28.84090909090909,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1362,2024-09-24,28.84090909090909,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1363,2024-09-25,18.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1364,2024-09-26,18.0,1.2,0.0,Weekday,Fall,2024,Good,Light,No_Snow,0.0
1365,2024-09-27,28.84090909090909,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1366,2024-09-28,13.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1367,2024-09-29,11.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1368,2024-09-30,18.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1369,2024-10-01,15.0,2.5,0.0,Weekend,Fall,2024,Good,Light,No_Snow,0.0
1370,2024-10-02,18.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1371,2024-10-03,21.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1372,2024-10-04,23.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1373,2024-10-05,25.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1374,2024-10-06,21.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1375,2024-10-07,39.0,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,0.0
1376,2024-10-08,47.0,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,0.0
1377,2024-10-09,18.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1378,2024-10-10,23.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1379,2024-10-11,34.0,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,0.0
1380,2024-10-12,35.0,0.0,0.0,Weekend,Fall,2024,Normal,Dry,No_Snow,0.0
1381,2024-10-13,28.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1382,2024-10-14,20.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1383,2024-10-15,21.0,0.5,0.0,Weekday,Fall,2024,Good,Light,No_Snow,0.0
1384,2024-10-16,38.0,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,0.0
1385,2024-10-17,39.0,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,0.0
1386,2024-10-18,19.0,47.1,0.0,Weekday,Fall,2024,Good,Moderate,No_Snow,0.0
1387,2024-10-19,28.84090909090909,1.0,0.0,Weekend,Fall,2024,Good,Light,No_Snow,0.0
1388,2024-10-20,28.84090909090909,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1389,2024-10-21,25.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1390,2024-10-22,11.0,20.6,0.0,Weekday,Fall,2024,Good,Moderate,No_Snow,0.0
1391,2024-10-23,28.84090909090909,2.3,0.0,Weekday,Fall,2024,Good,Light,No_Snow,0.0
1392,2024-10-24,27.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1393,2024-10-25,29.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1394,2024-10-26,26.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1395,2024-10-27,27.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,0.0
1396,2024-10-28,38.0,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,0.0
1397,2024-10-29,28.84090909090909,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
1398,2024-10-30,28.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,0.0
