,지점명,측정일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),합계 일사량(MJ/m2),평균 전운량(1/10),미세먼지_평균,미세먼지_최소,미세먼지_최대,미세먼지_표준편차,초미세먼지_평균,초미세먼지_최소,초미세먼지_최대,초미세먼지_표준편차
2290,서울,2020-04-09,8.9,4.3,14.7,0.0,2.8,24.79,1.3,47.9,38.0,56.0,4.82,23.02,16.0,28.0,2.87
2291,서울,2020-04-10,10.7,5.8,16.8,0.0,2.4,21.07,4.8,44.34,35.0,54.0,4.32,24.82,17.0,30.0,2.69
2292,서울,2020-04-11,9.9,6.2,16.0,0.0,2.5,19.4,4.8,39.32,31.0,52.0,4.86,22.18,16.0,28.0,2.74
2293,서울,2020-04-12,9.9,4.4,15.6,0.0,3.8,19.25,3.1,31.74,25.0,50.0,4.73,19.38,14.0,25.0,2.36
2294,서울,2020-04-13,12.4,4.3,20.4,0.0,3.1,26.02,1.9,23.5,16.0,36.0,3.93,10.98,6.0,15.0,2.25
2295,서울,2020-04-14,13.0,7.6,19.6,0.0,2.4,25.93,1.3,51.38,38.0,63.0,4.75,27.7,15.0,34.0,3.56
2296,서울,2020-04-15,13.2,7.2,20.2,0.0,2.2,21.49,5.4,63.6,54.0,75.0,5.7,36.1,27.0,42.0,3.24
2297,서울,2020-04-16,16.0,8.9,23.8,0.0,2.3,22.96,2.9,53.2,41.0,64.0,5.04,29.3,23.0,35.0,2.99
2298,서울,2020-04-17,12.5,10.4,15.4,6.5,2.4,4.23,9.1,40.51,28.0,64.0,6.58,21.78,15.0,49.0,4.95
2299,서울,2020-04-18,13.5,8.5,19.6,0.0,2.6,23.09,2.6,27.76,19.0,61.0,6.29,13.32,8.0,30.0,3.32
2300,서울,2020-04-19,12.3,9.5,15.5,10.3,2.7,5.25,9.5,25.02,20.0,42.0,3.87,15.6,10.0,33.0,3.48
2301,서울,2020-04-20,10.0,7.6,13.1,0.1,3.3,7.34,7.4,15.44,5.0,24.0,4.3,8.24,3.0,14.0,2.2
2302,서울,2020-04-21,7.4,4.8,10.4,0.0,4.4,23.63,3.6,35.46,26.0,51.0,4.92,9.36,5.0,13.0,1.74
2303,서울,2020-04-22,6.0,4.1,8.3,0.0,4.0,15.89,4.1,82.76,40.0,131.0,16.66,10.44,6.0,18.0,2.16
2304,서울,2020-04-23,7.9,2.9,12.8,0.0,3.7,25.72,1.6,43.94,35.0,56.0,4.75,12.2,7.0,16.0,1.97
2305,서울,2020-04-24,9.9,4.1,14.3,0.0,3.9,26.61,1.8,41.0,34.0,58.0,4.71,12.88,8.0,17.0,2.04
2306,서울,2020-04-25,13.1,9.9,17.1,0.0,3.9,18.9,3.3,58.8,37.0,73.0,7.91,22.67,11.0,29.0,3.05
2307,서울,2020-04-26,12.3,6.8,19.0,0.0,3.2,28.36,0.8,30.6,25.0,40.0,3.06,13.92,9.0,23.0,2.46
2308,서울,2020-04-27,12.9,8.7,18.3,0.0,2.8,22.98,3.4,34.48,25.0,43.0,4.32,16.72,10.0,26.0,2.83
2309,서울,2020-04-28,13.9,7.8,19.9,0.0,3.0,26.97,0.0,37.88,29.0,51.0,4.91,19.1,12.0,27.0,3.0
2310,서울,2020-04-29,14.9,9.3,21.0,0.0,2.6,26.1,0.4,46.26,36.0,62.0,5.73,25.18,20.0,34.0,3.31
2311,서울,2020-04-30,17.1,9.3,23.4,0.0,2.7,24.03,5.3,36.04,27.0,45.0,4.43,18.14,12.0,23.0,2.57
2312,서울,2020-05-01,20.2,16.4,26.2,0.0,2.7,18.96,6.6,51.34,43.0,66.0,5.16,30.22,22.0,38.0,3.58
2313,서울,2020-05-02,20.3,18.0,23.9,0.0,2.3,9.43,9.0,48.7,30.0,61.0,5.49,27.78,19.0,35.0,3.36
2314,서울,2020-05-03,21.8,17.0,27.4,0.0,2.0,19.41,7.0,29.28,23.0,39.0,3.87,17.36,10.0,26.0,2.91
2315,서울,2020-05-04,20.2,14.8,25.3,0.0,2.7,25.42,3.4,36.12,30.0,48.0,4.52,17.02,11.0,25.0,2.75
2316,서울,2020-05-05,16.0,13.1,19.3,0.0,1.9,9.41,5.4,37.6,29.0,52.0,5.15,18.58,13.0,31.0,3.46
2317,서울,2020-05-06,19.4,11.1,27.6,0.0,2.1,28.51,1.8,34.16,14.0,45.0,5.48,15.94,8.0,26.0,3.12
2318,서울,2020-05-07,20.7,14.9,26.5,0.0,2.5,23.93,6.8,29.92,16.0,55.0,7.14,11.69,5.0,20.0,3.01
2319,서울,2020-05-08,19.9,14.3,27.3,2.3,2.4,23.26,7.4,26.94,15.0,40.0,5.0,11.69,5.0,19.0,2.74
2320,서울,2020-05-09,14.2,12.7,16.8,24.4,3.6,3.0,10.0,13.72,6.0,32.0,4.11,8.5,4.0,17.0,2.47
2321,서울,2020-05-10,14.4,12.8,16.6,1.3,2.5,6.77,9.0,29.18,9.0,52.0,7.92,19.36,7.0,32.0,4.62
2322,서울,2020-05-11,16.5,12.4,22.0,3.4,3.0,22.98,8.1,107.96,48.0,158.0,21.97,29.56,19.0,55.0,7.57
2323,서울,2020-05-12,14.3,10.5,18.9,0.7,2.9,13.6,3.3,41.58,31.0,53.0,5.15,15.2,10.0,23.0,2.73
2324,서울,2020-05-13,16.1,10.2,21.8,0.0,2.8,29.7,0.6,32.24,25.0,45.0,4.37,9.74,6.0,15.0,2.17
2325,서울,2020-05-14,19.3,12.4,25.4,0.0,2.0,20.64,8.3,42.16,33.0,55.0,5.75,12.31,7.0,19.0,2.36
2326,서울,2020-05-15,16.1,14.1,20.2,12.0,3.0,3.43,10.0,32.5,21.0,79.0,9.66,11.56,6.0,19.0,2.54
2327,서울,2020-05-16,16.7,15.0,20.3,2.5,1.6,7.6,9.5,23.76,8.0,39.0,5.83,14.58,4.0,30.0,4.24
2328,서울,2020-05-17,19.1,14.6,24.9,0.0,1.7,15.26,7.1,42.32,33.0,62.0,6.61,27.7,19.0,47.0,5.58
2329,서울,2020-05-18,19.1,13.2,26.8,29.8,2.4,14.07,8.5,45.84,34.0,80.0,8.48,28.24,18.0,63.0,8.32
2330,서울,2020-05-19,13.0,10.1,17.1,19.0,3.2,15.29,7.6,15.54,11.0,29.0,3.38,6.92,3.0,14.0,1.99
2331,서울,2020-05-20,14.4,9.2,20.1,0.0,1.9,20.91,6.0,8.48,4.0,19.0,2.96,3.64,1.0,7.0,1.47
2332,서울,2020-05-21,17.4,10.9,22.9,0.0,2.1,24.35,4.8,21.98,10.0,33.0,4.77,10.72,3.0,17.0,2.93
2333,서울,2020-05-22,18.5,14.8,22.7,0.0,1.9,13.07,8.6,44.76,32.0,68.0,8.08,28.68,20.0,40.0,4.9
2334,서울,2020-05-23,20.1,16.6,25.0,0.0,2.2,23.24,7.4,49.82,40.0,69.0,6.63,33.16,25.0,53.0,4.96
2335,서울,2020-05-24,17.1,14.3,20.2,14.5,2.9,10.59,8.4,25.29,16.0,35.0,3.52,17.04,10.0,22.0,2.57
2336,서울,2020-05-25,16.6,13.7,21.3,0.0,2.1,16.88,8.1,38.1,17.0,63.0,8.17,25.9,14.0,39.0,5.94
2337,서울,2020-05-26,16.2,12.7,22.9,1.5,2.1,18.49,7.8,40.76,25.0,65.0,8.46,26.84,16.0,43.0,6.47
2338,서울,2020-05-27,17.4,11.8,23.9,0.0,2.6,30.06,1.5,24.04,15.0,39.0,4.35,13.24,7.0,19.0,2.34
2339,서울,2020-05-28,18.7,14.2,23.4,0.0,1.9,22.83,3.9,30.55,14.0,50.0,6.09,18.88,5.0,29.0,4.11
2340,서울,2020-05-29,20.7,14.6,27.6,0.0,2.0,28.09,1.3,36.52,25.0,55.0,5.63,21.44,13.0,28.0,2.89
2341,서울,2020-05-30,22.6,16.5,30.0,0.0,1.9,26.5,1.1,40.22,30.0,53.0,4.96,25.62,19.0,32.0,3.04
2342,서울,2020-05-31,21.2,17.6,28.0,1.0,2.3,19.15,8.5,41.06,28.0,56.0,4.93,28.88,22.0,35.0,2.99
2343,서울,2020-06-01,19.7,16.6,24.5,0.4,3.4,30.35,3.8,19.88,14.0,34.0,3.88,8.98,5.0,14.0,2.05
2344,서울,2020-06-02,17.9,14.8,21.8,2.0,2.2,5.89,9.3,26.42,18.0,43.0,4.84,13.32,8.0,19.0,2.41
2345,서울,2020-06-03,22.0,17.6,28.4,0.0,2.4,24.64,5.8,47.8,17.0,65.0,7.52,23.82,4.0,31.0,4.35
2346,서울,2020-06-04,21.9,19.7,26.5,0.2,2.7,19.77,8.4,50.16,13.0,66.0,8.01,23.6,4.0,32.0,4.3
2347,서울,2020-06-05,23.0,18.4,28.7,0.0,1.8,23.36,5.5,48.18,35.0,72.0,7.77,23.66,16.0,39.0,4.41
2348,서울,2020-06-06,24.6,19.2,30.9,0.0,2.0,23.38,2.3,57.98,38.0,84.0,9.1,33.04,19.0,46.0,5.17
2349,서울,2020-06-07,22.7,19.2,29.2,0.0,2.3,26.04,3.3,50.54,39.0,67.0,6.66,27.08,21.0,36.0,3.3
2350,서울,2020-06-08,25.0,19.8,32.0,0.0,2.1,26.13,3.0,42.9,15.0,59.0,6.03,22.24,7.0,30.0,3.62
2351,서울,2020-06-09,26.7,20.3,32.8,0.0,2.3,28.36,3.0,49.92,35.0,66.0,5.44,22.86,14.0,28.0,2.81
2352,서울,2020-06-10,25.8,22.5,32.1,6.2,2.0,18.85,9.0,44.92,32.0,59.0,4.64,22.88,15.0,32.0,3.49
2353,서울,2020-06-11,26.1,21.7,31.6,0.0,2.2,26.03,5.8,29.6,13.0,38.0,4.22,16.02,1.0,21.0,3.4
2354,서울,2020-06-12,24.7,21.6,27.6,0.0,1.7,11.51,8.1,45.12,31.0,56.0,5.72,19.84,12.0,26.0,3.43
2355,서울,2020-06-13,26.9,20.6,33.5,0.0,1.9,28.11,5.5,52.46,43.0,92.0,7.19,25.1,16.0,48.0,4.52
2356,서울,2020-06-14,24.0,20.1,28.8,1.1,2.9,22.52,4.4,39.06,16.0,55.0,5.64,21.8,10.0,32.0,3.38
2357,서울,2020-06-15,23.0,18.2,28.6,0.0,2.8,26.53,6.0,28.12,23.0,42.0,3.93,13.43,8.0,19.0,2.23
2358,서울,2020-06-16,24.4,20.0,30.7,0.0,2.2,24.74,6.0,56.47,29.0,74.0,7.93,35.82,15.0,44.0,4.98
2359,서울,2020-06-17,24.3,20.2,30.3,0.0,2.0,21.25,7.4,51.31,25.0,71.0,7.27,31.92,4.0,43.0,5.86
2360,서울,2020-06-18,23.4,20.3,27.3,0.0,1.6,11.0,9.0,36.1,15.0,49.0,6.09,21.1,4.0,28.0,3.86
2361,서울,2020-06-19,24.7,21.1,30.0,0.1,2.1,19.6,6.3,25.67,18.0,33.0,3.56,14.82,8.0,21.0,2.6
2362,서울,2020-06-20,24.9,20.7,29.7,0.0,2.1,24.75,0.9,38.8,31.0,46.0,3.61,23.14,17.0,30.0,2.93
2363,서울,2020-06-21,26.1,19.5,32.7,0.0,2.0,27.82,0.1,35.24,28.0,42.0,3.1,22.08,14.0,27.0,2.71
2364,서울,2020-06-22,28.6,21.7,35.4,0.0,2.0,28.95,1.6,40.41,31.0,49.0,4.25,21.88,13.0,30.0,3.31
2365,서울,2020-06-23,27.3,23.2,31.0,0.0,1.9,16.97,7.5,43.53,31.0,62.0,5.54,23.94,15.0,29.0,3.16
2366,서울,2020-06-24,22.3,19.9,26.3,37.6,2.7,2.91,10.0,31.1,19.0,56.0,7.85,19.86,11.0,44.0,5.6
2367,서울,2020-06-25,21.6,20.1,23.4,13.3,2.2,6.11,10.0,13.96,3.0,26.0,4.02,7.82,1.0,14.0,2.68
2368,서울,2020-06-26,21.8,19.2,25.7,2.1,3.2,13.03,8.3,21.4,4.0,31.0,5.19,13.31,2.0,21.0,3.32
2369,서울,2020-06-27,24.1,20.4,29.6,0.0,2.0,22.18,6.1,25.94,12.0,33.0,3.66,15.86,8.0,22.0,2.6
2370,서울,2020-06-28,25.2,21.5,30.1,0.0,2.4,28.6,1.9,29.27,15.0,36.0,3.4,19.0,10.0,31.0,3.31
2371,서울,2020-06-29,23.8,20.6,26.5,11.9,2.4,8.4,8.6,36.12,19.0,48.0,4.59,24.35,13.0,33.0,3.47
2372,서울,2020-06-30,20.1,18.4,23.1,64.7,4.0,6.2,10.0,9.18,4.0,16.0,2.53,4.67,1.0,10.0,1.74
2373,서울,2020-07-01,21.1,18.1,24.3,0.0,1.9,9.47,7.6,21.35,6.0,32.0,5.53,12.1,2.0,19.0,3.68
2374,서울,2020-07-02,24.2,20.4,29.8,0.0,1.9,19.15,6.6,53.49,40.0,83.0,7.55,37.29,23.0,48.0,5.48
2375,서울,2020-07-03,25.5,21.6,30.6,0.1,2.6,27.47,6.8,39.9,28.0,67.0,8.51,26.59,17.0,45.0,6.35
2376,서울,2020-07-04,24.2,20.4,29.5,1.6,2.1,26.88,7.6,23.54,19.0,32.0,3.25,15.29,9.0,22.0,2.61
2377,서울,2020-07-05,23.8,19.9,27.6,0.0,1.9,20.85,5.3,28.69,13.0,43.0,5.03,21.63,9.0,29.0,3.6
2378,서울,2020-07-06,25.6,21.8,30.9,0.0,2.1,19.28,7.4,25.65,17.0,31.0,3.32,17.18,10.0,24.0,2.81
2379,서울,2020-07-07,24.1,22.1,28.1,0.0,2.5,15.15,6.3,18.63,13.0,25.0,2.67,11.27,4.0,20.0,2.62
2380,서울,2020-07-08,25.5,21.3,30.4,0.0,2.0,25.81,2.9,31.1,13.0,39.0,4.88,19.2,9.0,28.0,3.42
2381,서울,2020-07-09,27.5,21.8,32.9,0.0,1.7,23.1,4.8,39.9,29.0,62.0,7.08,26.62,11.0,38.0,5.06
2382,서울,2020-07-10,24.5,22.7,27.7,2.2,2.8,12.3,6.6,17.08,6.0,28.0,4.27,10.74,2.0,21.0,3.71
2383,서울,2020-07-11,25.8,22.2,30.2,0.0,2.6,21.82,7.3,8.47,4.0,13.0,2.26,3.86,1.0,8.0,1.39
2384,서울,2020-07-12,23.5,21.7,26.0,2.9,2.4,7.67,9.1,12.82,6.0,21.0,3.1,7.46,1.0,14.0,2.36
2385,서울,2020-07-13,18.7,17.7,21.7,47.6,4.0,4.58,10.0,8.37,3.0,16.0,2.71,4.58,1.0,11.0,2.18
2386,서울,2020-07-14,20.3,17.2,24.3,11.5,2.8,12.46,9.9,6.94,3.0,15.0,2.35,2.8,1.0,8.0,1.53
2387,서울,2020-07-15,23.4,18.9,28.7,0.0,2.0,26.6,5.1,12.6,5.0,23.0,3.21,4.82,1.0,11.0,1.99
2388,서울,2020-07-16,25.0,20.4,29.7,0.0,1.8,25.76,4.1,28.62,18.0,35.0,3.17,15.84,5.0,23.0,3.15
2389,서울,2020-07-17,26.0,21.5,31.6,0.0,1.9,22.28,4.5,37.26,19.0,45.0,4.31,21.92,8.0,31.0,3.99
2390,서울,2020-07-18,26.1,22.8,31.0,0.0,1.6,15.49,5.4,42.96,35.0,54.0,3.95,27.94,18.0,38.0,4.05
2391,서울,2020-07-19,24.0,20.6,26.6,29.1,2.7,4.92,9.9,21.5,13.0,29.0,3.03,14.42,5.0,22.0,3.34
2392,서울,2020-07-20,23.8,22.4,26.6,3.6,3.7,5.15,9.6,18.82,10.0,30.0,3.34,10.2,2.0,18.0,2.81
2393,서울,2020-07-21,25.0,21.4,30.5,0.0,1.6,17.83,6.3,29.24,20.0,36.0,3.27,19.44,4.0,28.0,3.47
2394,서울,2020-07-22,23.7,22.6,25.7,11.5,1.6,4.5,9.8,25.1,14.0,42.0,4.32,16.0,2.0,24.0,3.76
2395,서울,2020-07-23,21.1,18.5,22.6,103.1,3.6,2.72,10.0,17.92,8.0,38.0,4.88,10.94,4.0,24.0,3.63
2396,서울,2020-07-24,22.5,18.7,26.8,2.9,4.6,10.46,9.3,6.16,3.0,16.0,2.43,2.4,1.0,8.0,1.43
2397,서울,2020-07-25,24.3,22.3,29.0,0.0,3.1,15.59,7.8,5.78,3.0,11.0,1.79,2.32,1.0,6.0,1.19
2398,서울,2020-07-26,25.4,21.6,29.6,0.0,2.0,18.14,7.4,9.67,3.0,17.0,2.81,5.1,1.0,11.0,2.08
2399,서울,2020-07-27,24.3,22.9,25.5,2.2,2.2,7.72,10.0,15.08,4.0,29.0,5.27,7.9,2.0,17.0,3.76
2400,서울,2020-07-28,24.4,22.7,26.4,0.4,2.0,8.38,9.9,13.58,5.0,21.0,3.31,6.16,2.0,16.0,2.66
2401,서울,2020-07-29,23.7,22.6,24.9,50.1,2.0,3.18,10.0,11.64,4.0,19.0,3.08,5.98,1.0,14.0,2.59
2402,서울,2020-07-30,25.3,23.4,28.4,0.1,2.1,15.34,8.3,20.82,13.0,30.0,4.17,12.56,3.0,21.0,3.37
2403,서울,2020-07-31,26.2,22.8,29.6,1.5,2.0,14.5,6.9,24.53,7.0,32.0,3.91,15.36,3.0,24.0,3.78
2404,서울,2020-08-01,25.3,24.3,26.9,39.1,1.7,5.31,9.8,15.44,6.0,23.0,3.96,8.12,1.0,17.0,3.13
2405,서울,2020-08-02,24.9,23.5,26.4,31.4,2.3,2.55,10.0,12.2,3.0,23.0,3.37,6.1,1.0,13.0,2.54
2406,서울,2020-08-03,25.0,23.9,26.3,102.6,3.0,3.09,10.0,15.86,3.0,28.0,5.34,9.54,1.0,19.0,3.76
2407,서울,2020-08-04,27.0,25.0,29.4,3.9,3.5,8.06,9.6,37.54,17.0,52.0,7.23,24.7,7.0,40.0,6.54
2408,서울,2020-08-05,26.5,25.5,29.1,18.5,1.9,5.02,9.8,35.74,19.0,58.0,6.79,22.64,9.0,37.0,5.85
2409,서울,2020-08-06,24.1,22.9,26.0,75.7,3.3,6.74,8.0,15.74,5.0,29.0,3.97,7.58,2.0,16.0,2.66
2410,서울,2020-08-07,24.3,22.6,26.1,0.0,1.8,6.7,9.0,28.06,13.0,39.0,4.59,17.18,7.0,28.0,3.92
2411,서울,2020-08-08,24.2,22.7,26.1,19.1,2.3,6.96,9.1,14.38,6.0,22.0,3.17,7.36,1.0,14.0,2.66
2412,서울,2020-08-09,24.9,23.7,25.8,50.3,2.6,1.43,9.8,10.44,3.0,26.0,3.47,5.06,1.0,11.0,2.19
2413,서울,2020-08-10,26.5,24.7,29.5,44.6,2.0,7.77,9.9,13.28,5.0,25.0,3.46,5.8,1.0,13.0,2.56
2414,서울,2020-08-11,24.6,22.4,27.3,97.0,2.2,7.44,9.5,10.4,4.0,20.0,3.0,5.84,2.0,13.0,2.17
2415,서울,2020-08-12,27.2,23.5,31.3,0.0,1.9,13.62,8.3,24.24,15.0,35.0,3.77,13.0,7.0,22.0,3.06
2416,서울,2020-08-13,28.0,26.3,30.3,0.0,2.5,7.96,8.5,26.62,15.0,44.0,4.3,12.62,5.0,21.0,3.27
2417,서울,2020-08-14,27.1,26.5,28.0,0.4,3.5,4.14,9.3,33.16,13.0,45.0,5.44,18.62,5.0,29.0,4.2
2418,서울,2020-08-15,26.1,25.0,27.0,69.0,1.9,3.25,9.3,37.26,11.0,55.0,8.01,26.06,4.0,44.0,6.55
2419,서울,2020-08-16,27.4,25.3,30.8,0.0,3.0,14.3,8.3,22.92,12.0,41.0,4.68,13.52,5.0,21.0,3.49
2420,서울,2020-08-17,28.2,26.1,32.2,0.0,2.3,18.44,4.4,25.08,18.0,32.0,3.4,16.34,3.0,27.0,4.13
2421,서울,2020-08-18,27.5,24.0,31.9,0.0,1.6,19.81,2.8,33.5,21.0,43.0,4.72,21.76,11.0,34.0,5.22
2422,서울,2020-08-19,27.1,23.6,31.4,0.0,2.0,22.54,2.3,42.12,31.0,51.0,4.42,29.12,18.0,41.0,4.64
2423,서울,2020-08-20,27.7,25.0,31.7,0.0,1.7,15.16,6.4,37.7,25.0,57.0,4.91,26.54,15.0,39.0,4.76
2424,서울,2020-08-21,26.6,25.2,29.2,2.5,1.6,8.74,8.8,29.26,16.0,42.0,4.01,20.2,14.0,29.0,3.36
2425,서울,2020-08-22,24.3,21.7,27.6,42.6,2.1,7.56,9.0,17.66,10.0,25.0,3.38,10.06,6.0,19.0,2.98
2426,서울,2020-08-23,25.3,21.5,29.9,0.0,1.9,18.72,6.0,13.96,5.0,23.0,3.38,7.92,3.0,15.0,2.44
2427,서울,2020-08-24,27.8,23.7,32.0,0.0,2.2,20.25,5.9,23.63,11.0,31.0,4.0,15.42,5.0,25.0,3.77
2428,서울,2020-08-25,29.9,26.0,34.5,0.0,2.1,21.21,5.9,32.8,22.0,49.0,4.66,23.4,13.0,33.0,4.11
2429,서울,2020-08-26,30.2,27.0,34.5,0.6,3.4,19.68,6.4,24.24,15.0,37.0,4.35,15.86,9.0,25.0,3.67
2430,서울,2020-08-27,27.1,25.6,28.6,8.7,3.6,5.5,9.9,20.86,12.0,35.0,4.56,12.04,5.0,21.0,3.08
2431,서울,2020-08-28,27.3,26.0,29.7,13.6,1.6,10.18,8.9,22.94,8.0,32.0,4.54,14.92,4.0,26.0,3.77
2432,서울,2020-08-29,26.8,25.5,29.0,13.6,1.3,8.7,8.4,16.46,5.0,27.0,3.94,9.79,1.0,20.0,3.23
2433,서울,2020-08-30,26.8,24.4,30.6,42.5,2.1,12.89,7.9,14.48,6.0,21.0,3.66,9.33,2.0,17.0,3.0
2434,서울,2020-08-31,26.4,23.8,30.0,0.0,2.8,12.25,8.8,9.94,3.0,17.0,2.92,3.52,1.0,9.0,1.74
2435,서울,2020-09-01,26.6,23.8,29.5,0.0,1.9,11.35,8.8,17.25,8.0,26.0,3.63,7.73,3.0,14.0,2.52
2436,서울,2020-09-02,24.3,22.6,26.4,33.3,2.3,3.34,9.6,13.83,4.0,22.0,3.58,7.4,1.0,13.0,2.72
2437,서울,2020-09-03,22.7,20.0,25.6,29.8,4.8,13.51,7.4,13.4,3.0,24.0,4.93,5.6,1.0,11.0,2.23
2438,서울,2020-09-04,23.3,19.9,27.5,0.0,2.7,21.21,1.6,23.02,14.0,34.0,4.0,10.92,7.0,18.0,2.29
2439,서울,2020-09-05,23.3,19.2,27.3,0.0,2.0,14.49,8.0,30.89,22.0,42.0,3.37,18.87,13.0,25.0,2.63
2440,서울,2020-09-06,21.7,19.5,24.4,6.4,2.7,7.13,9.4,22.02,12.0,34.0,4.98,14.37,9.0,24.0,3.21
2441,서울,2020-09-07,19.2,17.5,20.6,61.0,4.2,3.37,10.0,6.02,3.0,12.0,2.04,2.93,1.0,9.0,1.55
2442,서울,2020-09-08,23.4,20.6,26.5,0.0,4.2,21.87,5.4,23.91,15.0,43.0,5.15,11.61,6.0,19.0,2.51
2443,서울,2020-09-09,21.1,19.0,25.3,1.3,2.1,12.29,7.6,27.83,16.0,38.0,4.9,18.17,11.0,25.0,2.83
2444,서울,2020-09-10,22.8,18.8,27.0,3.9,2.0,19.17,6.3,26.85,16.0,38.0,4.79,17.22,11.0,23.0,2.96
2445,서울,2020-09-11,22.4,19.2,27.1,1.2,2.8,12.87,7.6,26.63,15.0,39.0,5.14,16.41,11.0,23.0,2.9
2446,서울,2020-09-12,20.2,18.1,23.2,5.7,2.0,7.34,9.5,10.09,4.0,19.0,3.19,5.87,1.0,10.0,2.01
2447,서울,2020-09-13,21.5,16.7,26.6,0.0,1.9,20.53,2.8,8.2,3.0,25.0,3.49,3.37,1.0,8.0,1.4
2448,서울,2020-09-14,21.3,17.6,24.9,0.0,1.8,13.86,4.6,22.0,12.0,32.0,3.82,12.61,4.0,19.0,2.58
2449,서울,2020-09-15,23.0,18.9,27.7,0.0,1.6,16.56,7.5,35.35,26.0,47.0,4.35,23.17,17.0,31.0,2.74
2450,서울,2020-09-16,22.5,21.3,24.9,0.3,1.9,6.21,9.4,25.37,17.0,38.0,4.07,17.0,10.0,25.0,2.77
2451,서울,2020-09-17,21.3,20.1,23.6,0.0,2.1,9.35,8.4,21.96,6.0,30.0,3.96,9.22,2.0,15.0,2.04
2452,서울,2020-09-18,21.5,18.1,25.8,0.0,2.8,21.24,3.1,21.46,15.0,28.0,3.07,7.48,3.0,13.0,2.01
2453,서울,2020-09-19,21.2,17.6,26.2,0.3,2.2,21.25,1.5,19.22,10.0,28.0,3.0,8.59,3.0,13.0,2.11
2454,서울,2020-09-20,19.7,15.6,24.9,0.0,2.0,22.19,0.0,18.02,10.0,24.0,2.78,9.41,4.0,15.0,2.32
2455,서울,2020-09-21,19.1,13.6,25.3,0.0,1.7,19.54,4.5,23.38,14.0,32.0,3.79,12.5,7.0,19.0,2.84
2456,서울,2020-09-22,20.2,15.5,25.6,0.0,2.8,21.71,3.1,14.93,8.0,27.0,3.9,7.74,2.0,17.0,2.65
2457,서울,2020-09-23,19.2,15.2,23.8,0.0,3.3,16.99,7.6,8.67,3.0,16.0,2.61,3.41,1.0,7.0,1.54
2458,서울,2020-09-24,20.6,16.8,25.4,0.0,3.7,18.54,6.6,9.07,3.0,16.0,2.7,3.24,1.0,7.0,1.49
2459,서울,2020-09-25,20.1,16.6,25.4,0.0,2.5,13.39,4.9,12.31,5.0,19.0,3.11,5.04,1.0,10.0,1.87
2460,서울,2020-09-26,19.3,14.8,24.8,0.0,2.4,15.92,4.0,14.51,9.0,19.0,2.6,6.04,2.0,10.0,1.75
2461,서울,2020-09-27,20.4,14.9,25.8,0.0,2.0,18.7,1.1,13.61,7.0,18.0,2.66,6.76,2.0,11.0,1.89
2462,서울,2020-09-28,20.7,15.7,26.5,0.0,2.0,19.29,1.1,23.28,14.0,43.0,4.53,11.7,6.0,17.0,2.19
2463,서울,2020-09-29,19.6,15.3,23.9,0.0,1.9,14.84,6.8,31.24,22.0,37.0,3.54,17.02,11.0,22.0,2.32
2464,서울,2020-09-30,19.6,16.2,25.7,38.3,1.7,14.0,7.1,30.07,21.0,40.0,4.88,18.59,13.0,27.0,3.06
2465,서울,2020-10-01,18.8,15.6,23.6,0.0,2.1,10.89,5.5,16.72,5.0,24.0,4.01,10.39,5.0,15.0,2.49
2466,서울,2020-10-02,19.2,16.3,21.9,0.0,2.3,6.34,9.1,22.85,16.0,33.0,3.57,14.33,9.0,22.0,2.32
2467,서울,2020-10-03,19.9,18.3,23.2,0.0,1.6,9.79,8.0,34.22,25.0,41.0,3.86,19.59,13.0,25.0,2.21
2468,서울,2020-10-04,16.6,10.6,21.8,0.0,2.8,12.36,7.1,25.17,21.0,42.0,3.6,13.35,9.0,22.0,2.41
2469,서울,2020-10-05,13.3,8.5,18.4,0.0,2.5,19.44,2.3,22.09,12.0,27.0,2.84,8.2,2.0,14.0,2.02
2470,서울,2020-10-06,14.2,9.3,19.7,0.0,2.0,19.81,2.5,21.41,12.0,29.0,3.49,10.16,5.0,17.0,2.27
2471,서울,2020-10-07,16.0,9.9,22.0,0.0,1.9,16.99,3.8,21.32,10.0,31.0,4.14,10.05,3.0,19.0,2.84
2472,서울,2020-10-08,17.2,12.1,23.1,0.0,3.1,19.27,0.1,13.91,6.0,21.0,3.65,6.66,1.0,14.0,2.49
2473,서울,2020-10-09,17.2,12.4,23.3,0.0,3.0,18.55,4.6,15.56,9.0,22.0,3.03,7.21,2.0,14.0,2.26
2474,서울,2020-10-10,16.9,12.3,21.5,0.0,2.0,15.28,5.3,17.74,11.0,24.0,3.3,9.09,3.0,15.0,2.33
2475,서울,2020-10-11,16.9,12.7,20.8,0.0,1.8,11.45,5.8,21.4,14.0,28.0,3.45,11.9,7.0,20.0,2.53
2476,서울,2020-10-12,16.2,12.1,21.3,0.0,2.2,13.59,2.6,34.47,27.0,44.0,4.25,18.65,14.0,26.0,2.22
2477,서울,2020-10-13,13.6,8.6,18.4,0.0,2.2,14.16,3.5,26.05,15.0,34.0,3.96,10.5,5.0,17.0,2.5
2478,서울,2020-10-14,12.8,8.5,18.0,0.0,2.4,12.19,6.6,33.46,23.0,42.0,4.4,13.15,9.0,17.0,2.12
